X,Y,OBJECTID,BearID,ReportDate,SubType,RoadDate,Region,BMU,County,Locale,ZipCode,Latitude,Longitude,OrigCap,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
619075.028200001,605992.5511,45710,Bear-0000018122,2016/12/22 00:00:00+00,Carcass,2016/12/22 00:00:00+00,Northeast,Central,Putnam, ,32177,29.44247,-81.73796, ,Male,Juvenile,100,1, , , , , , , ,0, ,
619075.589200001,606014.772,45711,Bear-0000009091,2012/05/18 00:00:00+00,Carcass,2012/05/18 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.44267,-81.73795, ,Female,Adult,165,4, , , , , , , ,0,42168,
619078.934999999,606149.2077,45712,Bear-0000007987,2003/11/07 00:00:00+00,Carcass,2003/11/07 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.44388,-81.73789, ,Female,Adult,300,4, , , , , , , ,0, ,
619079.515999999,606149.2183,45713,Bear-0000020258,2020/11/07 00:00:00+00,Carcass,2020/11/07 00:00:00+00,Northeast,Central,Putnam, ,32134,29.44388,-81.737884,Yes,Female,Cub,20,0.75,0,0, , , , , ,0, ,
619090.852200001,605684.4468,45714,Bear-0000020162,2020/09/07 00:00:00+00,Carcass,2020/09/07 00:00:00+00,Northeast,Central,Putnam, ,32112,29.439693,-81.737855,Yes,Male,Juvenile,45,1, , , , , , , ,0, ,
619082.645500001,606158.16,45715,Bear-0000017555,2016/05/06 00:00:00+00,Carcass,2016/05/06 00:00:00+00,Northeast,Central,Putnam, ,32134,29.44396,-81.73785, ,Female,Juvenile,80,2, , , , , , , ,0, ,
619253.286699999,597116.1141,45716,Bear-0000013165,2010/03/15 00:00:00+00,Carcass,2010/03/15 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.362512,-81.737801, ,Female,Adult,105,3,0,0, , , , , ,0,32125,
619085.980099998,606240.4004,45717,Bear-0000021702,2023/08/25 00:00:00+00,Carcass,2023/08/25 00:00:00+00,Northeast,Central,Marion, ,32134,29.4447,-81.7378,Yes,Male,Cub,30,0, , , , , , , ,0, ,
619104.0689,605360.0806,45718,Bear-0000013182,2010/09/12 00:00:00+00,Carcass,2010/09/12 00:00:00+00,Northeast,Central,Putnam, ,0,29.43677,-81.73778, ,Male,Juvenile,110,1,0,0, , , , , ,0,34519,
619099.772999998,605699.8248,45719,Bear-0000012176,2002/11/08 00:00:00+00,Carcass,2002/11/08 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.43983,-81.73776, ,Female,Juvenile,110,1,0,0, , , , , ,0, ,
619101.881999999,605637.6737,45720,Bear-0000016797,2013/02/12 00:00:00+00,Carcass,2013/02/12 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.43927,-81.73775,Yes,Female,Adult,105,4,1, , , , , , ,0,"48007, 48008",
619098.309900001,605990.7572,45721,Bear-0000012472,2004/10/04 00:00:00+00,Carcass,2004/10/04 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.44245,-81.73772, ,Female,Adult,250,15,0,0, , , , , ,0,16202,
619099.232900001,606019.648,45722,Bear-0000018845,2017/12/28 00:00:00+00,Carcass,2017/12/29 00:00:00+00,Northeast,Central,Putnam, ,32134,29.44271,-81.737705, ,Female,Adult,220,8, , , , , , , ,0, ,
619109.619899999,605691.1212,45723,Bear-0000020319,2020/11/25 00:00:00+00,Carcass,2020/11/25 00:00:00+00,Northeast,Central,Putnam, ,32134,29.43975,-81.73766,Yes,Female,Adult,220,11,0,0, , , , , ,0, ,
619126.543000001,605138.3862,45724,Bear-0000012628,2005/11/12 00:00:00+00,Carcass,2005/11/12 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.43477,-81.73759, ,Female,Juvenile,88,2,0,0, , , , , ,0, ,
619141.682500001,604461.1263,45725,Bear-0000021013,2022/03/29 00:00:00+00,Carcass,2022/03/29 00:00:00+00,Northeast,Central,Putnam, ,32134,29.428669,-81.737562,Yes,Female,Adult,130,6,3, , , , , , ,0, ,
619143.433499999,604429.064,45726,Bear-0000020664,2021/09/27 00:00:00+00,Carcass,2021/09/27 00:00:00+00,Northeast,Central,Putnam, ,32134,29.42838,-81.73755,Yes,Male,Juvenile,300,2,0,0, , , , , ,0, ,
619158.463599999,604496.9714,45727,Bear-0000013307,2011/06/24 00:00:00+00,Carcass,2011/06/24 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.428989,-81.737382, ,Female,Juvenile,10,1,0,0, , , , , ,0,37501,
619167.623199999,604018.9422,45728,Bear-0000009316,2014/12/01 00:00:00+00,Carcass,2014/12/01 00:00:00+00,Northeast,Central,Putnam,OTHER,32134,29.424683,-81.737378, ,Female,Adult,230,8, , , , , , , ,0,60871,
619184.483199999,603459.2067,45729,Bear-0000008862,2008/04/13 00:00:00+00,Carcass,2008/04/13 00:00:00+00,Northeast,Central,Putnam,OTHER,32195,29.41964,-81.73731, ,Male,Juvenile,125,1, , , , , , , ,0, ,
619235.476199999,600680.4486,45730,Bear-0000013477,2012/09/21 00:00:00+00,Carcass,2012/09/20 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.39461,-81.73731, ,Male,Adult,160,3,0,0, , , , , ,0,44875,
620074.262200002,555195.1903,45731,Bear-0000020741,2021/11/06 00:00:00+00,Carcass,2021/11/06 00:00:00+00,Northeast,Central,Marion, ,32784,28.984922,-81.737268,Yes,Male,Juvenile,150,2, , , , , , , ,0, ,
619177.8059,604139.8445,45732,Bear-0000012489,2004/11/11 00:00:00+00,Carcass,2004/11/11 00:00:00+00,Northeast,Central,Putnam, ,0,29.42577,-81.73725, ,Male,Adult,385,9,0,0, , , , , ,0,16494,
619686.6987,576621.1819,45733,Bear-0000021868,2023/11/03 00:00:00+00,Carcass,2023/11/04 00:00:00+00,Northeast,Central,Marion, ,32134,29.1779,-81.73721,Yes,Female,Adult,210,0, , , , , , , ,0, ,
619211.4639,602992.1641,45734,Bear-0000012602,2005/07/29 00:00:00+00,Carcass,2005/07/29 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.41543,-81.73712, ,Male,Juvenile,200,2,0,0, , , , , ,0,17717,
619210.783799998,603187.6069,45735,Bear-0000008870,2008/05/12 00:00:00+00,Carcass,2008/05/12 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.41719,-81.73709, ,Male,Juvenile,125,3, , , , , , , ,0, ,
619214.178599998,603161.0162,45736,Bear-0000007591,2012/04/23 00:00:00+00,Carcass,2012/04/23 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.41695,-81.73706, ,Male,Adult,300,6, , , , , , , ,0,42149,
619215.6976,603083.5283,45737,Bear-0000021967,2023/11/16 00:00:00+00,Carcass,2023/11/17 00:00:00+00,Northeast,Central,Marion, ,32134,29.416252,-81.737059, ,Male,Adult,410,0, , , , , , , ,0, ,
619219.262899999,602936.7801,45738,Bear-0000019069,2018/09/20 00:00:00+00,Carcass,2018/09/21 00:00:00+00,Northeast,Central,Putnam, ,32134,29.41493,-81.73705, ,Male,Adult,150,3, , , , , , , ,0, ,
619217.148499999,603152.2975,45739,Bear-0000021527,2023/03/14 00:00:00+00,Carcass,2023/03/14 00:00:00+00,Northeast,Central,Putnam, ,32134,29.416871,-81.737031,Yes,Male,Adult,320,0, , , , , , , ,0, ,
619225.433400001,602927.898,45740,Bear-0000013345,2011/10/21 00:00:00+00,Carcass,2011/10/21 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.414849,-81.736988, ,Female,Cub,30,0.71,0,0, , , , , ,0,"39614, 39615",
619225.433400001,602927.898,45741,Bear-0000013346,2011/10/21 00:00:00+00,Carcass,2011/10/21 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.414849,-81.736988, ,Female,Adult,175,4,1,0, , , , , ,0,"39614, 39615",
619213.4866,603990.5767,45742,Bear-0000021966,2023/11/25 00:00:00+00,Carcass,2023/11/26 00:00:00+00,Northeast,Central,Marion, ,32134,29.42442,-81.73691,Yes,Male,Adult,210,0, , , , , , , ,0, ,
619257.8884,601814.285,45743,Bear-0000013681,2012/10/27 00:00:00+00,Carcass,2012/10/27 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.404816,-81.736864, ,Female,Juvenile,84,1,0,0, , , , , ,0, ,
619267.360800002,601636.1051,45744,Bear-0000012077,2002/04/08 00:00:00+00,Carcass,2002/04/08 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.40321,-81.7368, ,Male,Adult,400,4,0,0, , , , , ,0, ,
619397.912799999,595051.7848,45745,Bear-0000018619,2017/09/25 00:00:00+00,Carcass,2017/09/25 00:00:00+00,Northeast,Central,Marion, ,32134,29.3439,-81.7367, ,Male,Juvenile,40,1,0,0, , , , , ,0, ,
619742.4395,576599.9925,45746,Bear-0000018078,2016/11/12 00:00:00+00,Carcass,2016/11/12 00:00:00+00,Northeast,Central,Marion, ,32784,29.1777,-81.73664, ,Male,Adult,260,6,0, , , , , , ,0, ,
620502.646400001,535292.5261,45747,Bear-0000013845,2013/11/08 00:00:00+00,Carcass,2013/11/09 00:00:00+00,Northeast,Central,Lake, ,0,28.80566,-81.73662, ,Female,Adult,110,10,0,0, , , , , ,0,54641,
619303.029300001,600801.6278,45748,Bear-0000012584,2005/05/11 00:00:00+00,Carcass,2005/05/11 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.39569,-81.73659, ,Female,Juvenile,100,2,0,0, , , , , ,0,17274,
620767.2687,521567.7551,45749,Bear-0000020350,2020/12/03 00:00:00+00,Carcass,2020/12/03 00:00:00+00,Northeast,Central,Lake, ,34705,28.68205,-81.73649,Yes,Female,Cub,65,0.83,0,0, , , , , ,0, ,
619351.065900002,599557.5815,45750,Bear-0000020901,2021/12/06 00:00:00+00,Carcass,2021/12/06 00:00:00+00,Northeast,Central,Putnam, ,32112,29.38448,-81.73633,Yes,Female,Juvenile,110,1,0,0, , , , , ,0, ,
619350.367800001,599965.1416,45751,Bear-0000019868,2019/11/26 00:00:00+00,Carcass,2019/11/27 00:00:00+00,Northeast,Central,Putnam,OTHER,32134,29.38815,-81.73626,Yes,Male,Cub,105,0.83,0,0, , , , , ,0, ,
619416.579500001,596886.7816,45752,Bear-0000021055,2022/05/14 00:00:00+00,Carcass,2022/05/14 00:00:00+00,Northeast,Central,Marion, ,32134,29.36042,-81.73616,Yes,Male,Adult,150,3, , , , , , , ,0, ,
620182.027100001,555302.4604,45753,Bear-0000012673,2006/07/21 00:00:00+00,Carcass,2006/07/21 00:00:00+00,Northeast,Central,Marion, ,32784,28.98587,-81.73614, ,Male,Adult,450,0,0,0, , , , , ,0,20598,
619374.9921,599521.3725,45754,Bear-0000009905,2002/09/28 00:00:00+00,Carcass,2002/09/28 00:00:00+00,Northeast,Central,Putnam,OTHER,32177,29.38415,-81.73609, ,Female,Juvenile,96,1, ,0, , , , ,na,0, ,
624903.024799999,298715.6224,45755,Bear-0000010922,1989/05/27 00:00:00+00,Carcass,1989/05/27 00:00:00+00,Southwest,South,Lee, ,0,26.67484,-81.73604, ,Male,Juvenile,215,2,0,0, , , , , ,0, ,
619461.059500001,595150.6741,45756,Bear-0000011970,1999/07/16 00:00:00+00,Carcass,1999/07/16 00:00:00+00,Northeast,Central,Marion, ,0,29.34478,-81.73603, ,Male,Adult,258,4,0,0, , , , , ,0, ,
619390.5328,599308.4314,45757,Bear-0000018795,2017/12/10 00:00:00+00,Carcass,2017/12/10 00:00:00+00,Northeast,Central,Putnam, ,32134,29.38223,-81.73597, ,Unknown,Juvenile,0,2,0,0, , , , , ,0, ,
618049.5068,672603.9187,45758,Bear-0000010437,2000/05/25 00:00:00+00,Carcass,2000/05/25 00:00:00+00,North Central,Central,Clay, ,0,30.04253,-81.73592, ,Male,Juvenile,101,1,0,0, , , , , ,0, ,
619407.150699999,598720.1422,45759,Bear-0000012658,2006/03/26 00:00:00+00,Carcass,2006/03/26 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.37693,-81.73591, ,Female,Juvenile,66,1,0,0, , , , , ,0, ,
619480.7073,595553.8377,45760,Bear-0000019973,2020/05/04 00:00:00+00,Carcass,2020/05/04 00:00:00+00,Northeast,Central,Marion, ,32134,29.348407,-81.735751,Yes,Male,Adult,260,3, , , , , , , ,0, ,
619440.687100001,597791.2209,45761,Bear-0000008796,2007/05/04 00:00:00+00,Carcass,2007/05/04 00:00:00+00,Northeast,Central,Marion,OTHER,32195,29.36856,-81.73574, ,Female,Adult,200,7, , , , , , , ,0, ,
619485.982999999,595694.1991,45762,Bear-0000011984,1999/08/22 00:00:00+00,Carcass,1999/08/22 00:00:00+00,Northeast,Central,Marion, ,0,29.34967,-81.73567, ,Male,Juvenile,160,3,0,0, , , , , ,0, ,
619452.0277,597595.9706,45763,Bear-0000017415,2016/01/26 00:00:00+00,Carcass,2016/01/26 00:00:00+00,Northeast,Central,Marion, ,32134,29.3668,-81.73566, ,Male,Juvenile,60,0, , , , , , , ,0, ,
619448.228100002,598045.6775,45764,Bear-0000020692,2021/10/13 00:00:00+00,Carcass,2021/10/13 00:00:00+00,Northeast,Central,Marion, ,32134,29.37085,-81.735614,Yes,Female,Adult,250,6, , , , , , , ,0, ,
619457.423500001,597566.0846,45765,Bear-0000018543,2017/08/06 00:00:00+00,Carcass,2017/08/06 00:00:00+00,Northeast,Central,Marion, ,32134,29.36653,-81.73561, ,Female,Adult,110,4,0,0, , , , , ,0, ,
619458.333700001,597780.4394,45766,Bear-0000020923,2021/12/11 00:00:00+00,Carcass,2021/12/11 00:00:00+00,Northeast,Central,Marion, ,32134,29.36846,-81.73556,Yes,Male,Cub,30,0.83, , , , , , , ,0, ,
619461.280499998,597672.7692,45767,Bear-0000011238,1993/11/02 00:00:00+00,Carcass,1993/11/02 00:00:00+00,Northeast,Central,Marion, ,0,29.36749,-81.73555, ,Male,Cub,35,0.5,0,0, , , , , ,0, ,
619449.785100002,598331.9525,45768,Bear-0000020910,2021/12/09 00:00:00+00,Carcass,2021/12/09 00:00:00+00,Northeast,Central,Putnam, ,32134,29.3734275,-81.7355437,Yes,Unknown,Cub,0,0.99, , , , , , , ,0, ,
619468.050799999,597409.6907,45769,Bear-0000012951,2008/02/04 00:00:00+00,Carcass,2008/02/03 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.36512,-81.73553, ,Female,Adult,200,10,0,0, , , , , ,0, ,
619495.573199999,596491.7611,45770,Bear-0000010733,1984/10/05 00:00:00+00,Carcass,1984/10/05 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.35685,-81.73542, ,Female,Juvenile,175,3,0,0, , , , , ,0, ,
619500.340799998,596812.8015,45771,Bear-0000019884,2019/11/29 00:00:00+00,Carcass,2019/11/29 00:00:00+00,Northeast,Central,Marion,ONF,32134,29.35974,-81.73531,Yes,Male,Adult,210,4, , , , , , , ,0, ,
619500.352499999,596970.5016,45772,Bear-0000018046,2016/10/20 00:00:00+00,Carcass,2016/10/20 00:00:00+00,Northeast,Central,Marion, ,32134,29.36116,-81.73528, ,Female,Adult,0,0,Unknown,Unknown, , , , , ,0, ,
620334.8913,555454.0985,45773,Bear-0000008967,2010/02/13 00:00:00+00,Carcass,2010/02/13 00:00:00+00,Northeast,Central,Marion, ,0,28.98721,-81.73454, ,Male,Adult,0,3, , , , , , , ,0,31941,
619604.526500002,596999.069,45774,Bear-0000020210,2020/10/07 00:00:00+00,Carcass,2020/10/07 00:00:00+00,Northeast,Central,Marion, ,32134,29.3614,-81.7342,Yes,Male,Juvenile,175,2, , , , , , , ,0, ,
620017.9487,582012.5332,45775,Bear-0000019857,2019/11/23 00:00:00+00,Carcass,2019/11/23 00:00:00+00,Northeast,Central,Marion, ,32134,29.226389,-81.732778,Yes,Female,Cub,50,0.9,0,0, , , , , ,0, ,
621113.659499999,523738.9314,45776,Bear-0000021854,2023/10/26 00:00:00+00,Carcass,2023/10/26 00:00:00+00,Northeast,Central,Lake, ,34705,28.70154,-81.73253,Yes,Female,Adult,350,0,0,0, , , , , ,0, ,
619952.185699999,594701.0366,45777,Bear-0000008939,2009/10/27 00:00:00+00,Carcass,2009/10/27 00:00:00+00,Northeast,Central,Marion, ,32134,29.34065,-81.73105, ,Female,Cub,22,0.75, , , , , , , ,0, ,
620210.094799999,581962.0923,45778,Bear-0000009317,2014/11/29 00:00:00+00,Carcass,2014/11/29 00:00:00+00,Northeast,Central,Marion,OTHER,32134,29.225903,-81.730808, ,Male,Juvenile,180,2, , , , , , , ,0,60857,
626603.483800001,237729.4107,45779,Bear-0000019854,2019/11/11 00:00:00+00,Carcass,2019/11/14 00:00:00+00,South,South,Collier, ,34112,26.125211,-81.730225,Yes,Male,Cub,67.5,0.75, , , , , , , ,0, ,
621422.824700002,526705.8197,45780,Bear-0000020645,2021/09/03 00:00:00+00,Carcass,2021/09/03 00:00:00+00,Northeast,Central,Lake, ,34705,28.7282,-81.7288,Yes,Female,Cub,25,0.75, , , , , , , ,0, ,
620508.2863,576618.5177,45781,Bear-0000010852,1988/11/11 00:00:00+00,Carcass,1988/11/11 00:00:00+00,Northeast,Central,Marion, ,0,29.17774,-81.72875, ,Male,Juvenile,185,3,0,0, , , , , ,0, ,
621390.2304,530766.7987,45782,Bear-0000013471,2012/07/31 00:00:00+00,Carcass,2012/07/31 00:00:00+00,Northeast,Central,Lake, ,0,28.764767,-81.728367, ,Male,Juvenile,135,1,0,0, , , , , ,0,42879,
620567.195700001,576636.2623,45783,Bear-0000008770,2006/11/14 00:00:00+00,Carcass,2006/11/14 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.17789,-81.72814, ,Female,Juvenile,175,2, , , , , , , ,0,21215,
620600.267499998,576896.7579,45784,Bear-0000007781,2013/02/22 00:00:00+00,Carcass,2013/02/22 00:00:00+00,Northeast,Central,Marion,ONF,0,29.18023,-81.72775, ,Male,Juvenile,160,2, , , , , , , ,0,48186,
620284.083000001,594522.3496,45785,Bear-0000020539,2021/05/26 00:00:00+00,Carcass,2021/05/26 00:00:00+00,Northeast,Central,Marion, ,32134,29.338986,-81.727661,Yes,Female,Adult,150,3,0,0, , , , , ,0, ,
620360.0363,594457.5595,45786,Bear-0000008249,2003/12/26 00:00:00+00,Carcass,2003/12/26 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.33839,-81.72689, ,Unknown,Cub,60,0, , , , , , , ,0, ,
621086.664900001,555623.4294,45787,Bear-0000007742,2009/02/12 00:00:00+00,Carcass,2009/02/12 00:00:00+00,Northeast,Central,Marion,OTHER,32784,28.98861,-81.72678, ,Male,Adult,325,0, , , , , , , ,0, ,
620854.752300002,576682.6573,45788,Bear-0000021125,2022/07/13 00:00:00+00,Carcass,2022/07/12 00:00:00+00,Northeast,Central,Marion, ,32102,29.17826,-81.72517,Yes,Female,Juvenile,80,2, , , , , , , ,0, ,
620941.559099998,576662.0466,45789,Bear-0000011790,1998/10/31 00:00:00+00,Carcass,1998/10/31 00:00:00+00,Northeast,Central,Marion, ,0,29.17806,-81.72428, ,Female,Adult,182,7,0,0, , , , , ,0, ,
619924.6811,632354.3776,45790,Bear-0000020736,2021/11/04 00:00:00+00,Carcass,2021/11/04 00:00:00+00,Northeast,Central,Putnam, ,32177,29.67972,-81.724166,Yes,Female,Adult,150,3, , , , , , , ,0, ,
620220.656199999,620234.7776,45791,Bear-0000017604,2016/05/01 00:00:00+00,Carcass,2016/05/01 00:00:00+00,Northeast,Central,Putnam, ,32177,29.57053,-81.723419, ,Male,Juvenile,150,2,0,0, , , , , ,0, ,
621067.570500001,576658.7088,45792,Bear-0000019498,2019/03/22 00:00:00+00,Carcass,2019/03/22 00:00:00+00,Northeast,Central,Marion, ,32102,29.178009,-81.722983, ,Male,Adult,175,4, , , , , , , ,0, ,
621091.321800001,576650.3735,45793,Bear-0000008107,2003/12/03 00:00:00+00,Carcass,2003/12/03 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.17793,-81.72274, ,Female,Adult,225,3, , , , , , , ,0, ,
621109.930300001,576641.8322,45794,Bear-0000011105,1991/11/07 00:00:00+00,Carcass,1991/11/07 00:00:00+00,Northeast,Central,Marion, ,0,29.17785,-81.72255, ,Female,Adult,160,6,0,0, , , , , ,0, ,
621096.9296,594092.4616,45795,Bear-0000007517,2013/12/07 00:00:00+00,Carcass,2013/12/04 00:00:00+00,Northeast,Central,Marion,ONF,32134,29.33498,-81.71936, ,Female,Adult,200,0, , , , , , , ,0,54374,
621151.434599999,594029.0566,45796,Bear-0000011556,1996/10/05 00:00:00+00,Carcass,1996/10/05 00:00:00+00,Northeast,Central,Marion, ,0,29.3344,-81.71881, ,Male,Cub,20,0.66,0,0, , , , , ,0, ,
627321.0185,260643.6682,45797,Bear-0000022041,2023/11/09 00:00:00+00,Carcass,2023/11/09 00:00:00+00,Southwest,South,Lee, ,34135,26.331517,-81.718794,Yes,Male,Adult,180,0, , , , , , , ,0, ,
620473.708799999,632071.3701,45798,Bear-0000013316,2011/06/21 00:00:00+00,Carcass,2011/06/21 00:00:00+00,Northeast,Central,Putnam, ,0,29.67708,-81.71854, ,Unknown,Cub,0,0,0,0, , , , , ,0,38239,
621508.541000001,576669.1928,45799,Bear-0000014127,1998/07/02 00:00:00+00,Carcass,1998/07/02 00:00:00+00,Northeast,Central,Marion, ,0,29.17803,-81.71844, ,Male,Juvenile,110,2,0,0, , , , , ,0, ,
622704.0491,512224.9428,45800,Bear-0000009108,2012/09/16 00:00:00+00,Carcass,2012/09/17 00:00:00+00,Northeast,Central,Lake, ,0,28.597615,-81.718409, ,Male,Juvenile,220,2, , , , , , , ,0,45222,
620615.261700001,632037.679,45801,Bear-0000012975,2008/08/02 00:00:00+00,Carcass,2008/08/02 00:00:00+00,Northeast,Central,Putnam,OTHER,0,29.676753,-81.717082, ,Male,Juvenile,230,3,0,0, , , , , ,0,27004,
621337.3576,593938.0989,45802,Bear-0000013927,2014/01/05 00:00:00+00,Carcass,2014/01/06 00:00:00+00,Northeast,Central,Marion,ONF,0,29.33355,-81.71691, ,Female,Cub,45,0.92,0,0, , , , , ,0,54790,
621394.5671,593885.8507,45803,Bear-0000012346,2003/10/25 00:00:00+00,Carcass,2003/10/25 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.33307,-81.71633, ,Female,Cub,0,0.5,0,0, , , , , ,0, ,
621754.367800001,576661.5272,45804,Bear-0000010685,1982/12/16 00:00:00+00,Carcass,1982/12/16 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.17792,-81.71591, ,Male,Juvenile,138,3,0,0, , , , , ,0, ,
621754.367800001,576661.5272,45805,Bear-0000010749,1985/11/05 00:00:00+00,Carcass,1985/11/05 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.17792,-81.71591, ,Female,Adult,200,4,0,0, , , , , ,0, ,
622377.104400001,543565.2041,45806,Bear-0000009313,2014/12/08 00:00:00+00,Carcass,2014/12/08 00:00:00+00,Northeast,Central,Lake, ,32726,28.87983,-81.715811, ,Male,Juvenile,120,2, , , , , , , ,0,61102,
621459.552499998,593832.6363,45807,Bear-0000010777,1986/10/02 00:00:00+00,Carcass,1986/10/02 00:00:00+00,Northeast,Central,Marion, ,0,29.33258,-81.71567, ,Female,Juvenile,75,1,0,0, , , , ,156,0, ,
621459.552499998,593832.6363,45808,Bear-0000010586,1979/04/16 00:00:00+00,Carcass,1979/04/16 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.33258,-81.71567, ,Male,Juvenile,132,1,0,0, , , , , ,0, ,
621827.342799999,576706.1937,45809,Bear-0000012160,2002/10/10 00:00:00+00,Carcass,2002/10/09 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.17831,-81.71515, ,Male,Cub,20,0.76,0,0, , , , , ,0, ,
621904.499299999,576682.4125,45810,Bear-0000017345,2015/11/30 00:00:00+00,Carcass,2015/11/20 00:00:00+00,Northeast,Central,Marion, ,34488,29.178083,-81.71436, ,Male,Juvenile,135,1,0,0, , , , , ,0, ,
621590.892999999,593840.7342,45811,Bear-0000009315,2014/11/30 00:00:00+00,Carcass,2014/11/30 00:00:00+00,Northeast,Central,Marion,OTHER,32134,29.332631,-81.714314, ,Male,Cub,20,0, , , , , , , ,0,60859,
621910.550900001,576712.1784,45812,Bear-0000009171,2012/10/19 00:00:00+00,Carcass,2012/10/19 00:00:00+00,Northeast,Central,Marion,ONF,0,29.17835,-81.714292, ,Male,Juvenile,50,2, , , , , , , ,0,48078,
621607.965799998,593777.6368,45813,Bear-0000012349,2003/11/09 00:00:00+00,Carcass,2003/11/09 00:00:00+00,Northeast,Central,Marion,OTHER,0,29.33206,-81.71415, ,Male,Juvenile,130,3,0,0, , , , , ,0, ,
622332.967999998,555743.0561,45814,Bear-0000020263,2020/11/06 00:00:00+00,Carcass,2020/11/06 00:00:00+00,Northeast,Central,Marion, ,32784,28.9894796,-81.7139456,Yes,Female,Juvenile,170,2,Unknown,Unknown, , , , , ,0, ,
621957.340999998,576713.0459,45815,Bear-0000019420,2019/01/20 00:00:00+00,Carcass,2019/01/20 00:00:00+00,Northeast,Central,Marion,ONF,32102,29.17835,-81.71381, ,Male,Cub,50,0.91, , , , , , , ,0, ,
622361.980500001,555729.1996,45816,Bear-0000010355,2002/02/20 00:00:00+00,Carcass,2002/02/20 00:00:00+00,Northeast,Central,Marion,OTHER,0,28.98935,-81.71365, ,Female,Adult,150,4,0,0, , , , , ,0, ,
622011.382399999,576705.163,45817,Bear-0000009309,2014/11/23 00:00:00+00,Carcass,2014/11/23 00:00:00+00,Northeast,Central,Marion, ,34488,29.17827,-81.713255, ,Female,Juvenile,60,1, , , , , , , ,0,60661,
622042.512899999,576712.6263,45818,Bear-0000009090,2012/05/15 00:00:00+00,Carcass,2012/05/15 00:00:00+00,Northeast,Central,Marion,ONF,0,29.178332,-81.712933, ,Female,Adult,110,4,2, , , , , , ,0,42165,
622054.745499998,576697.0823,45819,Bear-0000019419,2019/01/20 00:00:00+00,Carcass,2019/01/20 00:00:00+00,Northeast,Central,Marion,ONF,32102,29.17819,-81.71281, ,Female,Adult,140,4,0,1, , , , , ,0, ,
628296.745200001,242026.299,45820,Bear-0000012081,2002/06/03 00:00:00+00,Carcass,2002/06/03 00:00:00+00,South,South,Collier, ,0,26.16364,-81.71247, ,Male,Juvenile,85,0,0,0, , , , , ,0, ,
