X,Y,OBJECTID,IncidentID,ReportDate,CapDate,Region,BMU,County,Locale,City,ZipCode,Latitude,Longitude,CapReason,OCapReason,NCapReason,CapMethod,OrigCap,FinAction,OFinAction,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
634476.5416,547174.038,16847,,2000/08/15 00:00:00+00,,Northeast,Central,Lake,OTHER,EUSTIS,0,28.910248,-81.590836,Conflict, , , ,Yes,Released Off-Site, ,Male,Juvenile,150,1,0,0,116, ,115, ,115,0, ,
642164.835000001,530916.2518,16848,,2000/08/30 00:00:00+00,,Northeast,Central,Orange,OTHER,APOPKA,0,28.762505,-81.515228,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,300,3,0,0,398, ,399, ,398,0, ,
395308.5812,696680.7226,16849,,2000/09/16 00:00:00+00,2000/09/16 00:00:00+00,Northwest,East Panhandle,Jefferson,OTHER,FANLEW,32344,30.27747,-84.048817,Conflict, , , ,Yes,Released Off-Site, ,Male,Adult,300,12,0,0,276, , , ,276,0,2066,
654689.8046,530037.7522,16850,,2000/09/19 00:00:00+00,,Northeast,Central,Seminole,OTHER, ,0,28.752265,-81.386942,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,240,5,0,0,140, ,139, ,139,0,"1,159,811,710",
650360.569600001,549241.118,16851,,2000/09/28 00:00:00+00,2000/09/28 00:00:00+00,Northeast,Central,Lake,Pine Lakes,PINE LAKES,0,28.925969,-81.427236,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,250,4,0,0, , ,400, ,400,0, ,
653741.259300001,524359.9057,16852,,2000/10/04 00:00:00+00,,Northeast,Central,Seminole,OTHER,LONGWOOD,0,28.70133,-81.3979,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,250,3,0,0,502, ,502, ,502,0, ,
654862.548700001,532814.8462,16853,,2000/10/17 00:00:00+00,,Northeast,Central,Seminole,OTHER,LONGWOOD,0,28.7772333,-81.384566,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,400,6,0,0,505, ,504, ,504,0, ,
654862.548700001,532814.8462,16854,,2000/10/19 00:00:00+00,,Northeast,Central,Seminole,OTHER,LONGWOOD,0,28.7772333,-81.384566,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,200,3,0,0,506, ,506, ,506,0, ,
653384.175900001,524159.8754,16855,,2000/11/01 00:00:00+00,,Northeast,Central,Seminole,OTHER,LONGWOOD,0,28.699597,-81.401604,Conflict, , , ,No,Released Off-Site, ,Male,Adult,475,9,0,0,507, , , ,36,0,"238, 2007",
654421.881000001,522877.0548,16856,,2000/11/02 00:00:00+00,,Northeast,Central,Seminole,OTHER,LONGWOOD,0,28.687851,-81.391244,Conflict, , , ,Yes,Released Off-Site, ,Male,Adult,280,3,0,0,508, ,508, ,508,0, ,
651628.501400001,551877.9992,16857,,2000/11/10 00:00:00+00,,Northeast,Central,Lake,Pine Lakes,PINE LAKES,0,28.94947,-81.413642,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,350,5,0,0,524, ,524, ,524,0, ,
660120.4142,545631.7076,16858,,2000/11/14 00:00:00+00,,Northeast,Central,Volusia,OTHER,DEBARY,32713,28.891605,-81.327776,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,335,8,0,0,526, ,526, ,526,0, ,
648701.231899999,552437.5191,16859,,2000/12/01 00:00:00+00,,Northeast,Central,Lake,Pine Lakes,EUSTIS,0,28.955057,-81.443602,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,430,14,0,0,527, ,527, ,527,0, ,
654894.249200001,526267.6373,16860,,2000/12/05 00:00:00+00,,Northeast,Central,Seminole,OTHER,LONGWOOD,0,28.718285,-81.385665,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,600,0,0,0,513, ,513, ,513,0, ,
654724.657900002,525770.0751,16861,,2000/12/22 00:00:00+00,,Northeast,Central,Seminole,OTHER,LONGWOOD,0,28.713838,-81.387512,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,325,2,0,0,514, ,514, ,514,0,17291,
647383.026799999,525377.2749,16862,,2001/02/22 00:00:00+00,2001/02/22 00:00:00+00,Northeast,Central,Orange,OTHER,Apopka,0,28.711682,-81.46287,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,250,2,0,0,525, ,525, ,525,0, ,
318309.1853,660627.9977,16863,,2001/04/05 00:00:00+00,,Northwest,East Panhandle,Franklin,OTHER, ,0,29.95015,-84.84745,Conflict, ,In Apiary,Snare,Yes,Released On-Site, ,Male,Cub,0,0,0,0,B265, ,B264, , ,0, ,
159672.732500002,725503.9091,16864,,2001/04/12 00:00:00+00,2001/04/12 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,Niceville,0,30.515183,-86.5065,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Cub,0,0,0,0, , , , , ,0,1935,
330279.479499999,668925.2184,16865,,2001/04/17 00:00:00+00,,Northwest,East Panhandle,Liberty,OTHER, ,0,30.02558,-84.72378,Conflict, ,In Apiary,Snare,Yes,Released On-Site, ,Male,Adult,158,4,0,0,B257, ,242, ,242,0, ,
329321.010600001,668928.6627,16866,,2001/04/17 00:00:00+00,2001/04/17 00:00:00+00,Northwest,East Panhandle,Liberty,OTHER, ,0,30.02556,-84.73373,Conflict, ,In Apiary,Snare,Yes,Released On-Site, ,Male,Cub,158,0,0,0, , ,B257, ,242,0, ,
347385.475900002,664517.8211,16867,,2001/04/17 00:00:00+00,2001/04/17 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER, ,0,29.98667,-84.546,Conflict, ,In Apiary,Snare,Yes,Released On-Site, ,Male,Adult,154,4,0,0,B266, ,243, ,243,0, ,
335404.622099999,675720.8477,16868,,2001/05/05 00:00:00+00,,Northwest,East Panhandle,Liberty,OTHER, ,0,30.08706,-84.67096,Conflict, ,In Apiary,Snare,Yes,Released On-Site, ,Male,Adult,258,8,0,0,B268, ,R244, ,244,0, ,
637274.315200001,249966.8045,16869,,2001/05/10 00:00:00+00,,South,South,Collier,Golden Gate Estates,Naples,0,26.233643,-81.621002,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Female,Juvenile,115,1,0,0,301, ,303, ,22,0,"418, 420, 421",
637274.315200001,249966.8045,16870,,2001/05/10 00:00:00+00,,South,South,Collier,Golden Gate Estates,Naples,34120,26.233643,-81.621002,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Female,Adult,175,4,0,0,309, ,310, ,23,0,"418, 419, 421",
637274.315200001,249966.8045,16871,,2001/05/10 00:00:00+00,2001/05/10 00:00:00+00,South,South,Collier,Golden Gate Estates,Naples,0,26.233643,-81.621002,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,130,1,0,0,302, ,304, ,45,0,"2124, 419, 420, 421",
167822.090999998,721946.5071,16872,,2001/05/10 00:00:00+00,,Northwest,West Panhandle,Okaloosa, , ,0,30.4846,-86.4208,Conflict, , ,Free Ranging,No,Released Off-Site, ,Male,Adult,130,4,0,0,421, ,421, , ,0, ,
637274.315200001,249966.8045,16873,,2001/05/12 00:00:00+00,,South,South,Collier,Golden Gate Estates,Naples,0,26.233643,-81.621002,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,115,1,0,0,307, ,308, ,24,0,"517, 418, 419, 420",
351327.420000002,687681.6486,16874,,2001/06/06 00:00:00+00,,Northwest,East Panhandle,Wakulla,OTHER, ,0,30.1955,-84.50608,Conflict, ,In Apiary,Snare,Yes,Released On-Site, ,Male,Adult,263,4,0,0,B267, ,437, ,437,0, ,
83756.8951999992,706702.4692,16875,,2001/06/08 00:00:00+00,,Northwest,West Panhandle,Escambia,OTHER,Pensacola Beach,32561,30.329731,-87.2927,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,165,2,0,0,413, ,413, ,413,0, ,
658215.142499998,215999.4312,16876,,2001/06/13 00:00:00+00,,South,South,Collier, , ,0,25.92383,-81.41823,Road Injured, , ,Free Ranging,Yes,Taken to Rehab, ,Female,Adult,90,9,0,0, , , , ,F26,0,12675,
623399.857900001,575980.9857,16877,,2001/07/03 00:00:00+00,2001/12/05 00:00:00+00,Northeast,Central,Marion, , ,0,29.171517,-81.699096,Research, , ,Snare,No,Released On-Site, ,Female,Adult,233,12,0,0,R011, ,11, ,R11,0, ,
605294.8013,587864.6988,16878,,2001/07/03 00:00:00+00,2004/08/17 00:00:00+00,Northeast,Central,Marion, , ,0,29.28144,-81.88343,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,150,6,0,0,210, ,211, ,000,0, ,
631489.616999999,250801.9954,16879,,2001/07/13 00:00:00+00,,South,South,Collier,Golden Gate Estates, ,0,26.24216,-81.67883,Conflict, , ,Free Ranging,Yes,Released On-Site, ,Female,Adult,240,3,2,0,332, ,331, ,26,0,"553, 12333,12677",
648843.0656,382819.5711,16880,,2001/08/03 00:00:00+00,2001/08/03 00:00:00+00,Southwest,South Central,Highlands, ,Sebring,33870,27.428,-81.4778,Conflict, ,In Garbage,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,170,2,0,0,485, ,485, ,485,0,"360, 605",
283075.281500001,720481.8139,16881,,2001/08/10 00:00:00+00,2001/08/13 00:00:00+00,Northwest,East Panhandle,Calhoun,OTHER,Chipley,0,30.48673,-85.21908,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Juvenile,155,2,0,0,B108, ,B109, ,109,0,"7599, 1936, 1947, 736",
361645.991900001,698317.4642,16882,,2001/09/06 00:00:00+00,,Northwest,East Panhandle,Wakulla, , ,0,30.291666,-84.39915,Rehab Release, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,145,1,0,0,417, ,417, ,417,0,357,
658738.432300001,536676.2103,16883,,2001/09/06 00:00:00+00,,Northeast,Central,Seminole,OTHER, ,0,28.81125,-81.34395,Rehab Release, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,140,2,0,0,213, ,110, ,110,0,356,
630760.451299999,249593.6398,16884,,2001/09/28 00:00:00+00,,South,South,Collier,Golden Gate Estates, ,0,26.231398,-81.686367,Conflict, , ,Free Ranging,No,Released On-Site, ,Female,Adult,240,3,2,0,332, ,331, ,26,0,"5,081,233,312,677",
519543.237500001,728453.9458,16885,,2001/10/11 00:00:00+00,2001/10/11 00:00:00+00,North Central,North,Hamilton,OTHER, ,0,30.55833,-82.75278,Non-FWC Authorized Capture, , ,Cage (e.g. Havahart),Yes,Released On-Site, ,Female,Juvenile,100,0,0,0, , , , , ,0, ,
400176.351,683511.5498,16886,,2001/12/02 00:00:00+00,,Northwest,East Panhandle,Jefferson,OTHER,Nutal Rise,0,30.15883,-83.998167,OTHER,Pre Salesforce, ,Free Ranging,Yes,Released Off-Site, ,Female,Cub,65,0,0,0, , ,553, ,553,0,740,
654633.742400002,525093.9004,16887,,2002/01/07 00:00:00+00,2002/01/10 00:00:00+00,Northeast,Central,Seminole,Springs Landing,Longwood,0,28.707768,-81.388591,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,400,3,0,0, , , , , ,0,2129,
654498.746599998,524974.2981,16888,,2002/01/17 00:00:00+00,2002/01/17 00:00:00+00,Northeast,Central,Seminole,Springs Landing,Longwood,0,28.706717,-81.390001,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,340,2,0,0,548, ,548, ,548,0, ,
345674.095800001,674008.8016,16889,,2002/04/01 00:00:00+00,2002/04/03 00:00:00+00,Northwest,East Panhandle,Wakulla,OTHER, ,0,30.0721,-84.56421,Conflict, ,In Apiary,Snare,Yes,Released On-Site, ,Male,Adult,250,7,0,0,427, ,427, ,427,0,2245,
650696.6021,556750.1582,16890,,2002/04/05 00:00:00+00,2002/04/05 00:00:00+00,Northeast,Central,Lake,OTHER,Deland,32720,28.99351,-81.422171,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,350,2,0,0,545, ,545, ,545,0, ,
347929.124400001,671145.8813,16891,,2002/04/19 00:00:00+00,2002/04/25 00:00:00+00,Northwest,East Panhandle,Wakulla,OTHER,Sopchoppy,0,30.0464,-84.54066,Conflict, ,In Apiary,Snare,No,Released On-Site, ,Male,Adult,280,7,0,0,427, ,427, ,427,0,11394,
245501.4771,680823.2348,16892,,2002/05/01 00:00:00+00,2002/05/01 00:00:00+00,Northwest,East Panhandle,Bay,OTHER, ,0,30.12555,-85.60541,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,205,2,0,0,446, ,446, ,446,0, ,
563303.7029,630369.4834,16893,,2002/05/09 00:00:00+00,2002/05/09 00:00:00+00,North Central,Central,Alachua,OTHER,Gainesville,0,29.670044,-82.310289,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,165,2,0,0,461, ,461, ,461,0,"13449,13508",
622249.636399999,256702.5019,16894,,2002/05/23 00:00:00+00,2002/05/23 00:00:00+00,South,South,Collier,Imperial Golf Estates, ,0,26.29685,-81.77039,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,90,0,0,0,352, ,353, ,46,0,"11731, 12335",
627909.447299998,247305.0583,16895,,2002/05/29 00:00:00+00,2002/05/29 00:00:00+00,South,South,Collier,Golden Gate Estates, ,0,26.21126,-81.71537,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,125,0,0,0,356, ,355, ,47,0, ,
627874.044199999,247546.3915,16896,,2002/06/08 00:00:00+00,2002/06/08 00:00:00+00,South,South,Collier,Golden Gate Estates, ,0,26.21344,-81.71568,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,125,0,0,0,363, ,364, ,27,0,"12341, 12361",
654429.069400001,388956.4151,16897,,2002/06/10 00:00:00+00,2002/06/10 00:00:00+00,Southwest,South Central,Highlands, ,Sebring,0,27.482212,-81.419897,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Female,Juvenile,145,3,0,0,157, ,158, ,157,0, ,
655535.3288,532301.149,16898,,2002/06/26 00:00:00+00,,Northeast,Central,Seminole,OTHER,Lake Mary,32746,28.77248,-81.377776,Conflict, , ,Culvert,No,Released Off-Site, ,Female,Adult,240,7,0,0,140, ,139, ,139,0,"7688, 11710",
770769.761,300044.3753,16899,,2002/07/02 00:00:00+00,2002/07/02 00:00:00+00,South,South,Palm Beach,OTHER, ,0,26.654864,-80.268005,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,210,2,0,0,357, ,354, ,48,0, ,
630038.545899998,562595.4855,16900,,2002/07/03 00:00:00+00,2002/07/03 00:00:00+00,Northeast,Central,Lake,OTHER,Altoona,32702,29.0498666,-81.633383,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,325,4,0,0,542, ,542, ,542,0, ,
248333.6844,682679.383,16901,,2002/07/09 00:00:00+00,,Northwest,East Panhandle,Bay,OTHER,Panama City,0,30.1426,-85.57623,Conflict, , ,Free Ranging,No,Released Off-Site, ,Female,Adult,195,7,0,0,140, ,139, ,139,0,"7688, 11598",
588492.273400001,617535.4387,16902,,2002/07/19 00:00:00+00,2002/07/19 00:00:00+00,Northeast,Central,Putnam,OTHER,Hawthorne,0,29.5511166,-82.0518,Conflict, , ,Cage (e.g. Havahart),No,Released Off-Site, ,Male,Juvenile,205,2,0,0,159, ,159, ,159,0,7780,
655433.128199998,517874.3637,16903,,2002/07/23 00:00:00+00,2002/07/23 00:00:00+00,Northeast,Central,Seminole,OTHER, ,0,28.642621,-81.381967,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Juvenile,250,3,0,0,520, ,520, ,520,0,"2076, 12366",
118739.227899998,733691.5908,16904,,2002/07/23 00:00:00+00,2002/07/23 00:00:00+00,Northwest,West Panhandle,Santa Rosa,OTHER,Milton,32570,30.58081,-86.9353,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,125,2,0,0,414, ,414, ,414,0, ,
655991.2907,298664.1283,16905,,2002/07/24 00:00:00+00,2002/07/24 00:00:00+00,South,South,Hendry,OTHER, ,0,26.66888,-81.42319,Conflict, , ,Free Ranging,No,Released Off-Site, ,Male,Juvenile,125,0,0,0,352, ,353, ,46,0,"11454, 12335",
670934.802999999,566243.0672,16906,,2002/08/01 00:00:00+00,2002/08/01 00:00:00+00,Northeast,Central,Volusia,OTHER, ,0,29.07501,-81.21193,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,145,2,0,0,543, ,543, ,543,0, ,
612352.032900002,558427.7011,16907,,2002/08/14 00:00:00+00,2002/08/14 00:00:00+00,Northeast,Central,Marion,OTHER, ,0,29.01528,-81.81606,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,325,2,0,0,615, ,615, ,615,0,11882,
643962.678300001,558888.4444,16908,,2002/08/15 00:00:00+00,2002/08/15 00:00:00+00,Northeast,Central,Lake,Lake Kathryn, ,0,29.014012,-81.490947,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,140,2,0,0,550, ,550, ,550,0, ,
641648.869100001,547234.3522,16909,,2002/08/24 00:00:00+00,2002/08/24 00:00:00+00,Northeast,Central,Lake,OTHER,Eustis,32726,28.90951,-81.51715,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Adult,300,10,0,0,538, , , ,01,0,12082,
651328.920000002,535646.9275,16910,,2002/09/03 00:00:00+00,,Northeast,Central,Lake,Wekiva River Acres,Sorrento,32776,28.8034,-81.42021,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,150,1,0,0,540, ,540, ,540,0,12854,
650806.2555,535569.3569,16911,,2002/09/04 00:00:00+00,,Northeast,Central,Lake,Wekiva River Acres,Sorrento,32776,28.8028,-81.42559,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,150,2,0,0,541, ,539, ,541,0, ,
644501.988899998,524942.6739,16912,,2002/09/23 00:00:00+00,,Northeast,Central,Orange,OTHER,Apopka,32712,28.7083,-81.4925,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Adult,275,3,0,0,525, ,525, ,525,0, ,
644501.988899998,524942.6739,16913,,2002/09/30 00:00:00+00,,Northeast,Central,Orange,OTHER,Apopka,32712,28.7083,-81.4925,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,375,4,0,0,601, ,601, ,601,0, ,
644501.988899998,524942.6739,16914,,2002/10/03 00:00:00+00,,Northeast,Central,Orange,OTHER,Apopka,32712,28.7083,-81.4925,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,200,2,0,0,602, ,602, ,602,0, ,
597522.007599998,579999.819,16915,,2002/10/04 00:00:00+00,,Northeast,Central,Marion,OTHER, ,0,29.2118,-81.96489,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,200,2,0,0,616, ,616, ,616,0, ,
644183.1723,525272.7573,16916,,2002/10/14 00:00:00+00,,Northeast,Central,Orange,OTHER,Apopka,32712,28.71133,-81.4957,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,275,1,0,0,604, ,604, ,604,0, ,
626816.911800001,246057.1638,16917,,2002/10/20 00:00:00+00,,South,South,Collier,Golden Gate Estates, ,0,26.2002,-81.72655,Conflict, , ,Snare,No,Released Off-Site, ,Female,Adult,320,4,0,0,332, ,331, ,26,0,"508, 553, 12677",
118682.142900001,733709.5998,16918,,2002/10/23 00:00:00+00,,Northwest,West Panhandle,Santa Rosa,OTHER, ,0,30.58096,-86.9359,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,190,3,0,0, , ,415, ,415,0,12774,
646161.835900001,305020.4875,16919,,2002/11/01 00:00:00+00,,South,South,Hendry,OTHER, ,0,26.72794,-81.52082,Conflict, , ,Snare,No,Released Off-Site, ,Female,Adult,155,0,0,0,363, ,364, ,27,0,"11547, 12361",
621512.3332,543864.0983,16920,,2002/11/21 00:00:00+00,,Northeast,Central,Lake,OTHER, ,0,28.882665,-81.724635,Road Injured, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,75,2,0,0, , , , , ,0, ,
629349.557300001,565726.9698,16921,,2002/11/22 00:00:00+00,2002/11/22 00:00:00+00,Northeast,Central,Marion,OTHER,Altoona,0,29.07818,-81.639853,Conflict, , ,Culvert,No,Released Off-Site, ,Unknown,Adult,280,0,0,0,605, ,605, , ,0, ,
643236.952399999,526099.9797,16922,,2002/12/04 00:00:00+00,2002/12/10 00:00:00+00,Northeast,Central,Orange,OTHER, ,0,28.71895,-81.50523,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,225,2,0,0,606*, ,606*, ,606,0,"12190, 21820, 21827",
647473.3147,247885.1551,16923,,2002/12/10 00:00:00+00,,South,South,Collier,Golden Gate Estates, ,0,26.21308,-81.51919,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,300,2,0,0,361, ,360, ,46,0,/,
643836.7161,527129.7029,16924,,2002/12/12 00:00:00+00,,Northeast,Central,Orange,OTHER,Apopka,32712,28.728111,-81.498866,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,240,2,0,0,607, ,607, ,607,0, ,
658118.168400001,387004.1362,16925,,2002/12/18 00:00:00+00,2002/12/18 00:00:00+00,Southwest,South Central,Highlands, ,Sebring,33870,27.463935,-81.382918,Conflict, ,In Garbage,Culvert,Yes,Released Off-Site, ,Male,Juvenile,225,2,0,0,482, ,482, ,482,0, ,
658282.103,538592.4792,16926,,2003/01/03 00:00:00+00,2003/01/08 00:00:00+00,Northeast,Central,Seminole, ,Sanford,0,28.82859,-81.34821,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Cub,75,0.5,0,0,509, ,509, ,509,0,"12903; 12902",
658282.103,538592.4792,16927,,2003/01/03 00:00:00+00,2003/01/08 00:00:00+00,Northeast,Central,Seminole, ,Sanford,0,28.82859,-81.34821,Conflict, ,In Garbage,Culvert,Yes,Released Off-Site, ,Female,Adult,225,11,0,0,510, ,510, ,510,0,"12903; 12902",
118731.001899999,733708.4364,16928,,2003/01/12 00:00:00+00,,Northwest,West Panhandle,Santa Rosa,OTHER, ,0,30.58096,-86.93539,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Adult,260,3,0,0,412, ,415, ,415,0,12476,
642218.109299999,543484.8821,16929,,2003/01/15 00:00:00+00,,Northeast,Central,Lake, ,Eustis,32726,28.87565,-81.51208,Rehab Release, , ,Free Ranging,Yes,Released Off-Site, ,Male,Cub,30.8,0.8,0,0,532, ,533, ,none,0, ,
643691.837299999,527137.7614,16930,,2003/01/21 00:00:00+00,,Northeast,Central,Orange,OTHER,Apopka,32712,28.72821,-81.50035,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,175,3,0,0,610, ,610, ,610,0, ,
629364.301899999,565682.8254,16931,,2003/02/01 00:00:00+00,2003/02/05 00:00:00+00,Northeast,Central,Marion,OTHER,Altoona,32702,29.07778,-81.63971,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,225,4,0,0,617, ,617, ,617,0,12905,
655960.456799999,535891.129,16932,,2003/02/17 00:00:00+00,2003/02/22 00:00:00+00,Northeast,Central,Seminole,Sylvan Lake Reserve,Sanford,32771,28.804718,-81.37263,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,275,3,0,0,650, ,650, ,650,0,10310,
318302.785100002,660622.4911,16933,,2003/04/11 00:00:00+00,,Northwest,East Panhandle,Franklin,OTHER,Bristol,32321,29.9501,-84.847516,Conflict, ,In Apiary,Snare,Yes,Released On-Site, ,Female,Juvenile,95,0,0,0,600, ,600, ,600,0, ,
602138.147700001,588028.5994,16934,,2003/04/14 00:00:00+00,,Northeast,Central,Marion, , ,0,29.2834,-81.91594,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Juvenile,175,3,0,0,188, ,188, ,188,0, ,
351323.5821,687683.8843,16935,,2003/04/21 00:00:00+00,,Northwest,East Panhandle,Wakulla,OTHER,Sopchoppy,32358,30.19552,-84.50612,Conflict, ,In Apiary,Snare,Yes,Released On-Site, ,Male,Juvenile,110,2,0,0,428, ,426, ,426,0,13058,
624627.965799998,550514.5497,16936,,2003/04/24 00:00:00+00,,Northeast,Central,Lake, ,Umatilla,32784,28.94202,-81.69136,Conflict, ,In Apiary,Culvert,Yes,Released Off-Site, ,Male,Adult,325,4,0,0,622, ,622, ,622,0,13055,
558715.849100001,451642.0842,16937,,2003/05/26 00:00:00+00,2003/05/26 00:00:00+00,Southwest,South Central,Hillsborough, ,Tampa,33617,28.061277,-82.382017,Transient, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,225,0,0,0, , , , , ,0, ,
608016.169399999,576243.8853,16938,,2003/06/03 00:00:00+00,,Northeast,Central,Marion,OTHER, ,0,29.17638,-81.85746,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,350,5,0,0,619, ,619, ,619,0, ,
631017.895599999,558155.3076,16939,,2003/06/17 00:00:00+00,2003/06/18 00:00:00+00,Northeast,Central,Lake,OTHER,Altoona,0,29.00972,-81.62419,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Cub,50,1,0,0,620, ,620, ,620,0, ,
631017.895599999,558155.3076,16940,,2003/06/17 00:00:00+00,2003/06/18 00:00:00+00,Northeast,Central,Lake,OTHER,Altoona,0,29.00972,-81.62419,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,130,3,0,1,621, ,621, ,621,0, ,
630932.331599999,561485.7122,16941,,2003/06/20 00:00:00+00,,Northeast,Central,Lake,OTHER,Altoona,32702,29.03972,-81.62441,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,300,2,0,0,627, ,627, ,627,0, ,
620299.041200001,243361.262,16942,,2003/06/27 00:00:00+00,,South,South,Collier,OTHER,Naples,0,26.17698,-81.79235,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,165,1,0,0,369, , , ,369,0,/,
601436.964000002,571521.2708,16943,,2003/07/13 00:00:00+00,,Northeast,Central,Marion,OTHER,Ocklawaha,0,29.13487,-81.92603,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,195,3,0,0,623, ,623, ,623,0,13443,
